first image, second image, featureCountCombined, trueFeatureCountCombined, Fgt: trueSampsonErr, Fgt: trueErrorStdDev, Fgt: trueRootSampsonErr, Fgt: trueRootErrorStdDev, refined F: inlierCountCombined, refined F: trueInlierCountCombined, refined F: sampsonErrCombined, refined F: trueSampsonErr, refined F: trueSampsonErrStdDev, refined F: trueRootSampsonErr, refined F: trueRootSampsonErrStdDev, F_Points: featureCountGood, F_Points: trueFeatureCountGood, F_Points: featureCountComplete, F_Points: trueFeatureCountComplete, F_Points: inlierCountOwnGood, F_Points: trueInlierCountOwnGood, F_Points: inlierCountOwnComplete, F_Points: trueInlierCountOwnComplete, F_Points: inlierCountCombined, F_Points: trueInlierCountCombined, F_Points: sampsonErrOwn, F_Points: sampsonErrComplete, F_Points: sampsonErrCombined, F_Points: sampsonErrStdDevCombined, F_Points: trueSampsonErr, F_Points: trueSampsonErrStdDev, F_Points: trueRootSampsonErr, F_Points: trueRootSampsonErrStdDev, F_Points: quality, H_Lines: featureCountGood, H_Lines: trueFeatureCountGood, H_Lines: featureCountComplete, H_Lines: trueFeatureCountComplete, H_Lines: inlierCountOwnGood, H_Lines: trueInlierCountOwnGood, H_Lines: inlierCountOwnComplete, H_Lines: trueInlierCountOwnComplete, H_Lines: inlierCountCombined, H_Lines: trueInlierCountCombined, H_Lines: sampsonErrOwn, H_Lines: sampsonErrComplete, H_Lines: sampsonErrCombined, H_Lines: sampsonErrStdDevCombined, H_Lines: trueSampsonErr, H_Lines: trueSampsonErrStdDev, H_Lines: trueRootSampsonErr, H_Lines: trueRootSampsonErrStdDev, H_Lines: quality, H_Points: featureCountGood, H_Points: trueFeatureCountGood, H_Points: featureCountComplete, H_Points: trueFeatureCountComplete, H_Points: inlierCountOwnGood, H_Points: trueInlierCountOwnGood, H_Points: inlierCountOwnComplete, H_Points: trueInlierCountOwnComplete, H_Points: inlierCountCombined, H_Points: trueInlierCountCombined, H_Points: sampsonErrOwn, H_Points: sampsonErrComplete, H_Points: sampsonErrCombined, H_Points: sampsonErrStdDevCombined, H_Points: trueSampsonErr, H_Points: trueSampsonErrStdDev, H_Points: trueRootSampsonErr, H_Points: trueRootSampsonErrStdDev, H_Points: quality, time (min)
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0001.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0002.png,2712,1992,0.728709,0.728709,0.518473,0.518473,2267,1904,160.111,2.0713,8.00697,0.901297,8.09204,445,315,4526,1548,378,283,1479,1184,2090,1758,2.00293,53059.9,168.43,1524.07,6.46291,22.4362,1.73225,22.9298,1,271,-1,5590,-1,166,109,684,453,1595,1421,21.4389,-1,3963.34,30093.7,105.461,1046.09,4.01892,1051,0.617891,445,315,4526,1555,241,241,1534,766,1234,1172,1.39716,139949,5730.76,39949.2,304.076,1750.41,8.22648,1775.25,0.477344,11.7333
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0001.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0002.png,2388,1903,0.565474,0.565474,0.427788,0.427788,2027,1746,18.7756,2.64439,7.33457,1.01361,7.51377,445,315,4526,1548,378,283,1479,1184,2061,1745,2.00293,53059.9,17.8417,76.7823,3.99599,9.31678,1.4366,9.66211,1,271,-1,5590,-1,184,152,594,483,1691,1467,1.03496,-1,2715.66,13014.7,88.9135,710.008,3.57026,715.121,0.656393,,,,,,,,,,,,,,,,,,,,10.1333
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0001.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0002.png,1463,1178,0.380741,0.380741,0.356362,0.356362,1360,1092,2.41923,2.50617,7.77935,0.960208,7.93161,445,315,4526,1548,378,283,1479,1184,1385,1100,2.00293,53059.9,4.53682,13.8596,5.20889,15.334,1.53534,15.7683,1,,,,,,,,,,,,,,,,,,,,445,314,4526,1554,216,216,1534,766,844,826,11.5601,96855.8,6238.78,38849.6,72.4373,424.778,3.81786,430.289,0.486682,6.95
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0001.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0002.png,2526,1933,0.692981,0.692981,0.530203,0.530203,2146,1852,250.469,1.84506,6.30154,0.839329,6.38133,445,315,4526,1548,378,283,1479,1184,2080,1762,2.00293,53059.9,246.893,1274.49,5.34836,15.0126,1.59809,15.4741,1,271,-1,5590,-1,160,124,578,418,1013,960,303.39,-1,27734,171801,246.096,1643.13,7.78593,1660.33,0.390629,445,313,4526,1548,257,256,1566,781,1541,1481,13.2398,59102.7,4819.41,24424.7,24.642,116.895,2.47543,118.979,0.601839,8.66667
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0001.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0002.png,2417,1768,0.969777,0.969777,0.626245,0.626245,2116,1679,10.8777,1.82786,3.98679,0.95266,4.08178,445,315,4526,1548,378,283,1479,1184,2019,1558,2.00293,53059.9,17.2897,139.095,6.97691,18.4333,1.78115,19.152,1,271,-1,5590,-1,158,105,528,337,1068,870,34.7307,-1,1943.64,10473.9,39.3011,96.2511,4.16541,102.467,0.424137,445,315,4526,1551,259,259,1580,790,1154,1016,0.836446,124514,5974.15,40339.6,325.446,1780.2,8.70105,1808.18,0.456928,9.68333
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0001.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0002.png,2486,2063,0.474974,0.474974,0.433132,0.433132,2242,1968,57.5222,1.80002,5.49888,0.838416,5.58236,445,315,4526,1548,378,283,1479,1184,2244,1943,2.00293,53059.9,57.7153,442.261,4.40493,13.5569,1.43268,13.8791,1,271,-1,5590,-1,150,118,616,544,1446,1407,202.676,-1,27785.3,171601,286.828,1884.71,6.79347,1905.42,0.514899,445,315,4526,1544,252,252,1606,803,1677,1663,6.65418,111813,6106.64,43862.5,61.0736,470.199,2.9809,473.775,0.598574,11.15
first image, second image, featureCountCombined, trueFeatureCountCombined, Fgt: trueSampsonErr, Fgt: trueErrorStdDev, Fgt: trueRootSampsonErr, Fgt: trueRootErrorStdDev, refined F: inlierCountCombined, refined F: trueInlierCountCombined, refined F: sampsonErrCombined, refined F: trueSampsonErr, refined F: trueSampsonErrStdDev, refined F: trueRootSampsonErr, refined F: trueRootSampsonErrStdDev, F_Points: featureCountGood, F_Points: trueFeatureCountGood, F_Points: featureCountComplete, F_Points: trueFeatureCountComplete, F_Points: inlierCountOwnGood, F_Points: trueInlierCountOwnGood, F_Points: inlierCountOwnComplete, F_Points: trueInlierCountOwnComplete, F_Points: inlierCountCombined, F_Points: trueInlierCountCombined, F_Points: sampsonErrOwn, F_Points: sampsonErrComplete, F_Points: sampsonErrCombined, F_Points: sampsonErrStdDevCombined, F_Points: trueSampsonErr, F_Points: trueSampsonErrStdDev, F_Points: trueRootSampsonErr, F_Points: trueRootSampsonErrStdDev, F_Points: quality, H_Lines: featureCountGood, H_Lines: trueFeatureCountGood, H_Lines: featureCountComplete, H_Lines: trueFeatureCountComplete, H_Lines: inlierCountOwnGood, H_Lines: trueInlierCountOwnGood, H_Lines: inlierCountOwnComplete, H_Lines: trueInlierCountOwnComplete, H_Lines: inlierCountCombined, H_Lines: trueInlierCountCombined, H_Lines: sampsonErrOwn, H_Lines: sampsonErrComplete, H_Lines: sampsonErrCombined, H_Lines: sampsonErrStdDevCombined, H_Lines: trueSampsonErr, H_Lines: trueSampsonErrStdDev, H_Lines: trueRootSampsonErr, H_Lines: trueRootSampsonErrStdDev, H_Lines: quality, H_Points: featureCountGood, H_Points: trueFeatureCountGood, H_Points: featureCountComplete, H_Points: trueFeatureCountComplete, H_Points: inlierCountOwnGood, H_Points: trueInlierCountOwnGood, H_Points: inlierCountOwnComplete, H_Points: trueInlierCountOwnComplete, H_Points: inlierCountCombined, H_Points: trueInlierCountCombined, H_Points: sampsonErrOwn, H_Points: sampsonErrComplete, H_Points: sampsonErrCombined, H_Points: sampsonErrStdDevCombined, H_Points: trueSampsonErr, H_Points: trueSampsonErrStdDev, H_Points: trueRootSampsonErr, H_Points: trueRootSampsonErrStdDev, H_Points: quality, time (min)
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0003.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0004.png,5716,4670,1.23998,1.23998,0.762675,0.762675,4868,4605,8.21476,1.25022,2.39163,0.789529,2.4356,856,600,5590,2587,573,568,2529,2466,4701,4413,1.09387,37732.3,8.96655,28.7574,1.84809,3.06885,1.02431,3.17751,1,525,-1,7465,-1,344,224,1786,1273,3657,3015,35.1442,-1,45.1966,95.1621,34.5295,62.9337,3.45797,70.1876,0.661295,856,599,5590,2617,435,435,3672,1836,4650,4604,0.241294,36197.6,11.289,113.826,1.35503,2.28861,0.849964,2.34369,0.948784,16.6667
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0003.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0004.png,5998,5492,0.728336,0.728336,0.580009,0.580009,5567,5424,157.759,0.704047,6.11592,0.475681,6.12018,856,600,5590,2587,573,568,2529,2466,5651,5474,1.09387,37732.3,154.39,1153.99,1.46066,1.7249,1.02991,1.77788,1,525,-1,7465,-1,362,305,2020,1780,3772,3634,26.7888,-1,2416.09,29701.6,1853.37,17929,17.3248,18022.8,0.54576,856,600,5590,2579,446,446,3636,1818,5474,5462,0.278816,37756.8,159.107,1183.23,0.943031,1.74793,0.712861,1.76302,0.969026,19.2333
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0003.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0004.png,5880,5647,0.477387,0.477387,0.445871,0.445871,5513,5510,12.9562,0.807928,2.33667,0.543677,2.35156,856,600,5590,2587,573,568,2529,2466,5516,5455,1.09387,37732.3,11.8456,167.021,1.84599,2.63437,1.11333,2.73437,0.999132,525,-1,7465,-1,352,324,1976,1885,4514,4482,64.9777,-1,247.57,4834.88,150.846,808.411,4.48704,821.555,0.66228,855,600,5590,2585,450,450,3600,1800,5522,5509,0.27754,36927.2,13.5523,205.268,1.04355,2.46395,0.703347,2.48733,0.974492,18.4833
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0003.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0004.png,6706,6488,0.196597,0.196597,0.273931,0.273931,6529,6451,1.3805,0.373791,1.21895,0.402187,1.21928,856,600,5590,2587,573,568,2529,2466,6553,6467,1.09387,37732.3,2.06979,9.07537,1.0852,1.3418,0.891463,1.35572,1,525,-1,7465,-1,450,434,2812,2729,5833,5732,2.01076,-1,14.5148,225.357,6.21058,36.9281,0.940634,37.3023,0.739223,856,600,5590,2607,418,418,3642,1821,6480,6468,0.29202,35841.6,4.36043,127.692,0.554194,1.20331,0.565744,1.20336,0.884397,8.85
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0003.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0004.png,6191,5992,0.239025,0.239025,0.316373,0.316373,6011,5985,11.969,0.483782,1.11413,0.476634,1.11415,856,600,5590,2587,573,568,2529,2466,6025,5961,1.09387,37732.3,10.6982,112.076,1.26283,1.59308,0.960036,1.6216,1,525,-1,7465,-1,356,314,2338,2266,4956,4923,11.5596,-1,117.665,3200.32,51.6648,498.89,2.46564,501.31,0.674962,856,600,5590,2594,393,393,3112,1553,4438,4388,5.39411,37421.4,29.5606,298.496,10.4766,21.7472,2.20301,23.2681,0.661088,14.1667
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0003.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0004.png,6205,6036,0.213649,0.213649,0.302662,0.302662,6046,6028,11.7999,0.317654,0.872797,0.38758,0.875594,856,600,5590,2587,573,568,2529,2466,6067,6006,1.09387,37732.3,10.1573,80.4853,1.2188,1.47918,0.952242,1.503,1,525,-1,7465,-1,364,342,2358,2298,4824,4820,36.5898,-1,1008.45,7978.42,750.162,4565.63,10.481,4625.17,0.636858,856,599,5590,2603,439,439,3642,1821,6013,6005,0.366875,37029.3,14.9669,167.955,0.877373,1.71123,0.687502,1.72173,0.927713,17.6667
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0003.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0004.png,6154,5674,0.674791,0.674791,0.573233,0.573233,5713,5664,5.67486,0.688667,1.95983,0.562512,1.96389,856,600,5590,2587,573,568,2529,2466,5520,5429,1.09387,37732.3,5.62507,25.1279,1.67353,2.66846,1.02494,2.74616,1,525,-1,7465,-1,370,323,2098,1870,4681,4673,16.9438,-1,56.9376,1887.17,23.6572,161.62,1.88738,163.08,0.696798,856,599,5590,2591,423,423,3464,1732,5234,5219,0.682571,38198.2,9.38245,181.032,2.54634,5.12062,1.11679,5.31645,0.876981,20.1
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0003.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0004.png,6529,6358,0.261077,0.261077,0.322207,0.322207,6374,6351,2.2589,0.293746,0.895431,0.331669,0.896234,856,600,5590,2587,573,568,2529,2466,6396,6334,1.09387,37732.3,2.57747,22.9784,1.0268,1.37627,0.863771,1.38589,1,525,-1,7465,-1,320,300,2676,2618,5051,5037,10.2879,-1,63.8273,1375.25,41.707,281.127,2.64039,283.829,0.638602,856,600,5590,2581,392,392,3078,1539,4774,4746,4.93865,36992.5,12.541,159.559,7.59568,13.6107,1.93015,14.7429,0.637241,15.7667
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0003.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0004.png,5797,5254,0.977662,0.977662,0.720698,0.720698,5302,5114,112.1,1.21862,3.20586,0.783823,3.23521,856,600,5590,2587,573,568,2529,2466,5322,5127,1.09387,37732.3,108.832,881.929,2.47933,2.80723,1.29749,3.04591,1,525,-1,7465,-1,372,307,1828,1574,3438,3315,175.163,-1,622.803,7219.62,384.844,4313.25,8.87813,4329.6,0.55089,856,600,5590,2599,404,404,3312,1656,4926,4919,0.309985,36750.9,117.663,908.214,2.58489,6.64352,1.06619,6.81493,0.925554,22.7
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0003.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0004.png,5787,5377,0.502682,0.502682,0.487366,0.487366,5342,5340,4.80086,0.574363,1.4617,0.511743,1.46304,856,600,5590,2587,573,568,2529,2466,5392,5307,1.09387,37732.3,4.08094,11.584,1.77541,2.22159,1.10435,2.32074,0.999113,525,-1,7465,-1,324,302,1862,1683,4646,4404,7.496,-1,10.3768,36.1578,7.13225,21.8272,1.39595,22.5685,0.766314,856,600,5590,2600,368,368,3628,1814,5398,5366,0.302479,37146.1,5.0446,107.58,0.820247,1.44974,0.686265,1.45592,0.96009,21.5
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0004.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0005.png,4298,3657,1.12871,1.12871,0.742996,0.742996,3725,3644,24.2693,1.15972,1.92922,0.774402,1.96734,683,475,6296,2784,481,473,2772,2747,3662,3631,0.605614,44087.5,24.7728,283.141,1.30228,2.1407,0.819076,2.19457,1,406,-1,7924,-1,218,163,956,641,2535,1957,1.33422,-1,98.6225,983.258,67.2013,207.705,4.93188,216.841,0.603402,683,476,6296,2767,315,315,4106,2051,3586,3582,0.360347,44778.7,28.6698,315.749,1.58348,3.71648,0.881868,3.78215,0.956093,16.1333
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0004.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0005.png,4437,3807,1.0724,1.0724,0.69736,0.69736,3934,3790,97.1767,0.964657,1.68327,0.707138,1.70286,683,475,6296,2784,481,473,2772,2747,3861,3778,0.605614,44087.5,98.3008,1519.62,1.08147,1.9686,0.723547,2.00088,0.989125,406,-1,7924,-1,224,127,1080,750,2960,2422,273.799,-1,4427.24,21052,4108.91,13169.7,31.6322,13786.6,0.616418,683,475,6296,2785,312,312,4134,2067,3728,3696,0.410879,42074.4,92.994,1443.58,1.41701,3.31073,0.818829,3.36435,0.972497,20.0167
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0004.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0005.png,4170,2917,0.788737,0.788737,0.595075,0.595075,2932,2912,21.0466,0.813259,1.60431,0.612005,1.61689,683,475,6296,2784,481,473,2772,2747,2933,2903,0.605614,44087.5,21.8335,56.7836,0.902656,1.68564,0.666333,1.70213,1,406,-1,7924,-1,246,73,866,220,1717,644,13.7714,-1,721.714,6614.69,711.256,4225.05,14.5016,4282.14,0.473447,683,475,6296,2770,205,205,2174,1087,1441,1332,6.82402,71331.2,1068.96,6535.07,609.055,3608.99,12.4293,3657.99,0.396354,12.6833
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0004.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0005.png,5148,3443,1.02366,1.02366,0.689782,0.689782,3485,3429,31.2483,1.05358,1.8357,0.724141,1.86503,683,475,6296,2784,481,473,2772,2747,3458,3421,0.605614,44087.5,32.8047,64.3411,1.16341,2.01442,0.76067,2.0543,1,406,-1,7924,-1,240,96,1424,534,2784,1218,6.45163,-1,515.228,5001.21,542.568,3377.7,12.1531,3419.11,0.65552,683,475,6296,2787,304,304,3998,1997,2573,2318,6.99699,43314.3,56.7249,167.363,11.5677,34.0282,2.41782,35.2373,0.710268,13.1667
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0004.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0005.png,4169,3846,0.700226,0.700226,0.549315,0.549315,3862,3836,21.3407,0.735183,1.51118,0.579615,1.51917,683,475,6296,2784,481,473,2772,2747,3848,3821,0.605614,44087.5,21.4171,218.187,0.830306,1.69289,0.621744,1.7057,1,406,-1,7924,-1,278,205,930,775,2323,2115,38.255,-1,151.113,2174.61,76.8788,756.114,4.71431,759.551,0.510478,683,475,6296,2789,328,328,4022,2009,3265,3241,4.50007,43194.5,35.1379,264.535,8.09397,44.7353,1.54212,45.2126,0.800746,14.5833
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0004.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0005.png,4408,3733,0.963839,0.963839,0.674803,0.674803,3743,3704,5.58164,0.999229,1.86102,0.707765,1.88371,683,475,6296,2784,481,473,2772,2747,3714,3683,0.605614,44087.5,6.11829,15.2461,1.11859,2.0117,0.748536,2.04546,1,406,-1,7924,-1,232,139,1052,713,1896,1531,316.978,-1,1107.72,7931.49,785.52,3030.83,16.2748,3126.95,0.408692,683,475,6296,2782,316,315,4128,2061,3683,3641,0.55912,43598.5,7.2269,26.1034,1.60276,5.4587,0.846217,5.51089,0.961887,13.7333
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0004.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0005.png,4187,3852,0.699968,0.699968,0.535948,0.535948,3863,3840,9.25355,0.736895,1.57168,0.561542,1.58143,683,475,6296,2784,481,473,2772,2747,3862,3830,0.605614,44087.5,9.32255,81.4926,0.789032,1.66414,0.589349,1.67608,1,406,-1,7924,-1,256,189,972,808,2316,2078,3.8287,-1,217.922,2861.7,102.506,598.227,5.4141,606.057,0.487389,683,475,6296,2778,294,294,3788,1894,3411,3380,2.46095,44527.4,15.2819,101.081,5.08509,19.1295,1.65725,19.4342,0.82854,14.15
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0004.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0005.png,4000,2927,0.873839,0.873839,0.607096,0.607096,2928,2892,95.8717,0.90442,1.88737,0.622624,1.9083,683,475,6296,2784,481,473,2772,2747,2919,2882,0.605614,44087.5,99.6845,976.019,0.995422,2.036,0.67238,2.06148,1,406,-1,7924,-1,222,58,766,215,1237,425,14.4875,-1,863.05,3441.25,1065.3,3438.76,18.7823,3594.53,0.361964,683,475,6296,2773,318,316,3946,1970,2437,2328,5.32489,44145.1,201.135,2150.65,12.1346,49.5875,2.14333,50.5844,0.766397,11.7333
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0004.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0005.png,4384,3270,0.894167,0.894167,0.635649,0.635649,3271,3248,39.572,0.958269,1.79998,0.674341,1.82225,683,475,6296,2784,481,473,2772,2747,3269,3241,0.605614,44087.5,40.8066,226.82,1.01947,1.90214,0.702051,1.92845,1,406,-1,7924,-1,248,92,1000,429,2142,1156,9.5905,-1,750.24,6533.19,723.038,4231.16,13.8599,4290.2,0.534077,683,475,6296,2783,282,282,3498,1748,3051,3003,2.69226,43171.8,51.9652,231.971,3.15551,7.60912,1.26274,7.84107,0.903852,14.2333
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0004.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0005.png,4258,3731,0.868176,0.868176,0.640089,0.640089,3758,3724,25.3788,0.871937,1.56767,0.6756,1.57992,683,475,6296,2784,481,473,2772,2747,3747,3707,0.605614,44087.5,25.45,347.278,0.992711,1.76625,0.709941,1.78875,1,406,-1,7924,-1,234,167,994,730,2220,1789,5.68481,-1,428.105,4703.6,271.476,1896.84,7.43156,1915.14,0.485046,683,475,6296,2775,217,213,1978,985,914,912,65.7627,159774,5229.37,18190.7,3853.05,7967.8,44.4853,8831.47,0.195763,12.3167
first image, second image, featureCountCombined, trueFeatureCountCombined, Fgt: trueSampsonErr, Fgt: trueErrorStdDev, Fgt: trueRootSampsonErr, Fgt: trueRootErrorStdDev, refined F: inlierCountCombined, refined F: trueInlierCountCombined, refined F: sampsonErrCombined, refined F: trueSampsonErr, refined F: trueSampsonErrStdDev, refined F: trueRootSampsonErr, refined F: trueRootSampsonErrStdDev, F_Points: featureCountGood, F_Points: trueFeatureCountGood, F_Points: featureCountComplete, F_Points: trueFeatureCountComplete, F_Points: inlierCountOwnGood, F_Points: trueInlierCountOwnGood, F_Points: inlierCountOwnComplete, F_Points: trueInlierCountOwnComplete, F_Points: inlierCountCombined, F_Points: trueInlierCountCombined, F_Points: sampsonErrOwn, F_Points: sampsonErrComplete, F_Points: sampsonErrCombined, F_Points: sampsonErrStdDevCombined, F_Points: trueSampsonErr, F_Points: trueSampsonErrStdDev, F_Points: trueRootSampsonErr, F_Points: trueRootSampsonErrStdDev, F_Points: quality, H_Lines: featureCountGood, H_Lines: trueFeatureCountGood, H_Lines: featureCountComplete, H_Lines: trueFeatureCountComplete, H_Lines: inlierCountOwnGood, H_Lines: trueInlierCountOwnGood, H_Lines: inlierCountOwnComplete, H_Lines: trueInlierCountOwnComplete, H_Lines: inlierCountCombined, H_Lines: trueInlierCountCombined, H_Lines: sampsonErrOwn, H_Lines: sampsonErrComplete, H_Lines: sampsonErrCombined, H_Lines: sampsonErrStdDevCombined, H_Lines: trueSampsonErr, H_Lines: trueSampsonErrStdDev, H_Lines: trueRootSampsonErr, H_Lines: trueRootSampsonErrStdDev, H_Lines: quality, H_Points: featureCountGood, H_Points: trueFeatureCountGood, H_Points: featureCountComplete, H_Points: trueFeatureCountComplete, H_Points: inlierCountOwnGood, H_Points: trueInlierCountOwnGood, H_Points: inlierCountOwnComplete, H_Points: trueInlierCountOwnComplete, H_Points: inlierCountCombined, H_Points: trueInlierCountCombined, H_Points: sampsonErrOwn, H_Points: sampsonErrComplete, H_Points: sampsonErrCombined, H_Points: sampsonErrStdDevCombined, H_Points: trueSampsonErr, H_Points: trueSampsonErrStdDev, H_Points: trueRootSampsonErr, H_Points: trueRootSampsonErrStdDev, H_Points: quality, time (min)
/home/johannes/MultipleCueEstimation/Datasets/herz-jesu-P8/0000.png,/home/johannes/MultipleCueEstimation/Datasets/herz-jesu-P8/0001.png,1276,1135,0.945838,0.945838,0.669648,0.669648,1142,1116,59.7439,1.26002,2.54017,0.823906,2.57737,227,223,4188,1278,219,218,1141,1121,1144,1101,1.56743,169592,61.7831,608.035,2.17236,4.5572,1.09766,4.68231,1,23,-1,8578,-1,26,13,106,45,268,204,1547.56,-1,5503.02,23669.7,4231.54,8983.97,37.4566,9915.52,0.189331,227,223,4188,1277,201,201,1572,784,1019,988,0.993605,139314,163.542,3151.43,4.1348,9.67965,1.34975,10.0727,0.786956,4.45
/home/johannes/MultipleCueEstimation/Datasets/herz-jesu-P8/0000.png,/home/johannes/MultipleCueEstimation/Datasets/herz-jesu-P8/0001.png,1067,1047,0.699789,0.699789,0.581992,0.581992,1047,1040,4.42329,0.814164,1.51941,0.660064,1.52721,227,223,4188,1278,219,218,1141,1121,1044,1024,1.56743,169592,1.98772,4.04596,1.95354,4.06047,1.05057,4.15975,1,,,,,,,,,,,,,,,,,,,,227,223,4188,1283,197,197,1566,783,865,860,10.2781,223181,706.722,11131.5,30.026,114.112,2.52366,117.382,0.662074,5.78333
/home/johannes/MultipleCueEstimation/Datasets/herz-jesu-P8/0000.png,/home/johannes/MultipleCueEstimation/Datasets/herz-jesu-P8/0001.png,1071,1051,0.697966,0.697966,0.580624,0.580624,1051,1044,4.42297,0.810983,1.49706,0.661158,1.50454,227,223,4188,1278,219,218,1141,1121,1046,1026,1.56743,169592,2.005,4.05196,1.97128,4.06665,1.05559,4.16856,1,,,,,,,,,,,,,,,,,,,,227,223,4188,1279,202,202,1580,790,852,852,6.35967,146860,192.03,3799.64,11.236,27.8301,1.89247,29.3581,0.652411,5.06667
/home/johannes/MultipleCueEstimation/Datasets/herz-jesu-P8/0000.png,/home/johannes/MultipleCueEstimation/Datasets/herz-jesu-P8/0001.png,1365,1192,0.8742,0.8742,0.657839,0.657839,1200,1180,29.5666,1.01599,1.82265,0.746026,1.84256,227,223,4188,1278,219,218,1141,1121,1186,1153,1.56743,169592,29.007,249.683,2.17106,4.07927,1.11693,4.21338,1,23,-1,8578,-1,26,11,156,76,722,580,11.8064,-1,2113.66,15212.2,1549.54,4305.12,18.0202,4569.64,0.488815,227,223,4188,1281,198,198,1512,756,826,818,295.741,549099,3830.44,46121.5,902.764,2464.7,12.841,2620.57,0.557577,6.63333
/home/johannes/MultipleCueEstimation/Datasets/herz-jesu-P8/0000.png,/home/johannes/MultipleCueEstimation/Datasets/herz-jesu-P8/0001.png,1062,1041,0.693031,0.693031,0.578799,0.578799,1043,1036,4.43674,0.754036,1.32647,0.64273,1.33113,227,223,4188,1278,219,218,1141,1121,1047,1027,1.56743,169592,1.74077,2.59361,1.6874,2.53672,1.01198,2.62518,1,,,,,,,,,,,,,,,,,,,,227,223,4188,1291,195,195,1526,762,836,831,1.14961,248290,515.624,8225.29,94.7654,277.482,4.22363,291.894,0.638177,4.51667
/home/johannes/MultipleCueEstimation/Datasets/herz-jesu-P8/0000.png,/home/johannes/MultipleCueEstimation/Datasets/herz-jesu-P8/0001.png,1366,1165,0.799471,0.799471,0.627684,0.627684,1167,1156,64.014,0.846792,1.5707,0.666623,1.58101,227,223,4188,1278,219,218,1141,1121,1157,1131,1.56743,169592,70.534,407.02,2.00559,3.2391,1.09161,3.36568,0.978996,23,-1,8578,-1,26,8,158,64,298,180,124.335,-1,4736.37,46438,2056.06,5192.06,25.0139,5575.5,0.208317,227,223,4188,1276,201,201,1550,775,1013,997,1.10371,162760,63.1686,374.274,4.09437,8.48857,1.28766,8.94093,0.900631,6.18333
